seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Rk,Tm,2023-24,2024-25,2025-26,2026-27,2027-28,2028-29,Guaranteed
31533,2024,4646,Keita Bates-Diop,,SF,28.0,6,NBA,TOT,53,665.0,11.5,0.534,0.416,0.253,5.5,12.8,9.3,7.4,1.8,2.9,7.5,13.0,0.5,0.8,1.3,0.091,-1.5,0.4,-1.0,0.2,349,BRK,"$2,346,614","$2,654,644",,,,,"$5,001,258"
31534,2024,4646,Keita Bates-Diop,,SF,28.0,6,NBA,PHO,39,597.0,11.3,0.525,0.427,0.24,6.0,12.8,9.6,7.4,1.8,3.0,7.3,13.0,0.4,0.7,1.1,0.089,-1.5,0.3,-1.2,0.1,349,BRK,"$2,346,614","$2,654,644",,,,,"$5,001,258"
31535,2024,4646,Keita Bates-Diop,,SF,28.0,6,NBA,BRK,14,68.0,13.4,0.617,0.313,0.375,1.6,13.2,7.2,8.1,2.2,2.7,9.7,13.2,0.1,0.1,0.2,0.112,-1.3,1.5,0.2,0.0,349,BRK,"$2,346,614","$2,654,644",,,,,"$5,001,258"
31536,2024,4745,Keldon Johnson,,SF,24.0,5,NBA,SAS,69,2038.0,14.2,0.565,0.426,0.256,5.0,15.1,10.0,14.2,1.2,0.8,9.4,21.9,1.5,1.5,3.0,0.071,-0.3,-1.4,-1.7,0.2,75,SAS,"$20,000,000","$19,000,000","$17,500,000","$17,500,000",,,"$74,000,000"
31537,2024,4177,Kelly Olynyk,,C,32.0,11,NBA,TOT,78,1759.0,17.4,0.661,0.312,0.362,6.7,19.0,12.9,27.6,2.0,1.5,20.9,17.5,3.5,1.4,4.9,0.133,0.7,1.1,1.8,1.7,126,TOR,"$12,195,122",,,,,,"$3,000,000"
31538,2024,4177,Kelly Olynyk,,C,32.0,11,NBA,UTA,50,1019.0,17.3,0.677,0.326,0.368,6.9,20.5,13.7,29.6,1.8,1.1,21.3,15.6,2.5,0.7,3.1,0.148,1.3,1.3,2.6,1.2,126,TOR,"$12,195,122",,,,,,"$3,000,000"
31539,2024,4177,Kelly Olynyk,,C,32.0,11,NBA,TOR,28,740.0,17.4,0.644,0.297,0.356,6.6,17.0,11.7,24.8,2.4,2.1,20.4,20.0,1.0,0.7,1.7,0.113,0.0,0.7,0.7,0.5,126,TOR,"$12,195,122",,,,,,"$3,000,000"
31540,2024,4341,Kelly Oubre Jr.,,SF,28.0,9,NBA,PHI,68,2055.0,13.5,0.535,0.37,0.264,5.0,13.5,9.2,7.3,1.8,2.1,8.2,22.4,0.6,2.4,3.0,0.07,-1.5,-0.7,-2.3,-0.1,380,PHI,"$2,019,706",,,,,,"$2,019,706"
31542,2024,5075,Kenneth Lofton Jr.,,PF,21.0,2,NBA,TOT,21,199.0,14.7,0.537,0.308,0.333,6.6,14.6,10.5,25.7,1.5,2.3,13.5,22.1,0.1,0.2,0.3,0.068,-0.6,0.3,-0.3,0.1,451,MEM,,,,,,,"$1,719,864"
31543,2024,5075,Kenneth Lofton Jr.,,PF,21.0,2,NBA,MEM,15,99.0,8.4,0.447,0.27,0.405,2.1,15.0,8.3,21.6,1.5,2.8,12.1,21.5,-0.1,0.1,0.0,-0.011,-5.4,0.9,-4.5,-0.1,451,MEM,,,,,,,"$1,719,864"
31544,2024,5075,Kenneth Lofton Jr.,,PF,21.0,2,NBA,PHI,2,9.0,-20.0,0.167,0.333,0.0,0.0,37.5,18.4,0.0,0.0,0.0,25.0,38.4,-0.1,0.0,-0.1,-0.705,-23.4,-9.2,-32.6,-0.1,451,MEM,,,,,,,"$1,719,864"
31545,2024,5075,Kenneth Lofton Jr.,,PF,21.0,2,NBA,UTA,4,91.0,25.0,0.69,0.343,0.314,12.2,12.0,12.1,32.7,1.6,2.0,13.1,21.1,0.4,0.0,0.4,0.232,6.9,0.6,7.5,0.2,451,MEM,,,,,,,"$1,719,864"
31546,2024,4647,Kenrich Williams,,PF,29.0,6,NBA,OKC,69,1029.0,11.9,0.568,0.504,0.05,6.9,15.4,11.3,11.4,1.8,0.8,10.1,13.4,1.1,1.3,2.5,0.115,-1.1,0.3,-0.8,0.3,221,OKC,"$6,175,000","$6,669,000","$7,163,000","$7,163,000",,,"$20,007,000"
31547,2024,4178,Kentavious Caldwell-Pope,,SG,30.0,11,NBA,DEN,76,2402.0,10.7,0.602,0.525,0.193,1.5,6.8,4.2,9.5,2.0,1.5,10.5,12.9,2.2,2.6,4.8,0.096,-2.1,0.7,-1.4,0.4,110,DEN,"$14,704,938","$15,440,185",,,,,"$14,704,938"
31548,2024,5076,Keon Ellis,,SG,24.0,2,NBA,SAC,57,978.0,12.0,0.627,0.724,0.151,3.6,10.8,7.1,11.1,2.5,2.7,13.0,12.4,1.1,1.2,2.3,0.114,-0.9,2.1,1.2,0.8,474,SAC,"$683,430","$2,120,693","$2,301,587",,,,"$683,430"
31549,2024,4976,Keon Johnson,,SG,21.0,3,NBA,BRK,5,61.0,13.1,0.59,0.476,0.571,5.2,7.4,6.3,6.9,2.4,1.5,16.0,22.2,0.0,0.1,0.1,0.068,-1.6,-1.1,-2.7,0.0,317,PHO,"$2,808,720",,,,,,"$2,808,720"
31550,2024,4977,Kessler Edwards,,SF,23.0,3,NBA,SAC,54,275.0,10.3,0.541,0.634,0.11,3.6,13.7,8.5,7.1,1.8,1.3,4.4,14.0,0.2,0.3,0.5,0.083,-1.6,0.1,-1.5,0.0,423,SAC,"$1,927,896",,,,,,"$1,927,896"
31551,2024,3770,Kevin Durant,,PF,35.0,16,NBA,PHO,75,2791.0,21.2,0.626,0.283,0.295,1.7,17.5,10.0,22.2,1.2,2.9,13.1,29.0,5.1,3.2,8.3,0.142,4.0,0.1,4.0,4.3,2,PHO,"$47,649,433","$51,179,021","$54,708,609",,,,"$153,537,063"
31552,2024,4648,Kevin Huerter,,SG,25.0,6,NBA,SAC,64,1562.0,12.4,0.564,0.609,0.084,2.7,13.6,8.0,14.4,1.4,1.3,8.4,17.3,1.5,1.4,2.9,0.089,-0.5,-0.4,-0.8,0.5,105,SAC,"$15,669,643","$16,830,357","$17,991,071",,,,"$50,491,071"
31553,2024,4649,Kevin Knox,,SF,24.0,6,NBA,DET,31,560.0,9.9,0.57,0.505,0.118,3.5,11.5,7.5,5.9,1.1,1.1,10.1,16.6,0.1,0.2,0.4,0.033,-2.8,-1.8,-4.6,-0.4,429,UTA,"$1,845,593",,,,,,"$1,845,593"
31554,2024,3830,Kevin Love,,PF,35.0,16,NBA,MIA,55,924.0,18.5,0.597,0.68,0.301,7.2,34.5,20.7,19.0,1.0,1.1,10.6,21.9,1.7,1.6,3.3,0.17,2.7,1.0,3.6,1.3,282,MIA,"$3,835,738","$4,027,525",,,,,"$3,835,738"
31556,2024,4342,Kevon Looney,,C,27.0,9,NBA,GSW,74,1194.0,15.1,0.62,0.004,0.356,13.1,24.6,18.9,14.2,1.1,2.2,15.6,11.3,2.5,1.6,4.0,0.162,-0.8,1.4,0.6,0.8,196,GSW,"$7,500,000","$8,000,000",,,,,"$15,500,000"
31558,2024,5170,Keyonte George,,PG,20.0,1,NBA,UTA,75,2023.0,10.4,0.533,0.54,0.274,0.8,10.6,5.7,23.1,0.9,0.3,17.1,22.8,-0.4,0.1,-0.3,-0.008,-1.5,-2.9,-4.4,-1.2,278,UTA,"$3,889,800","$4,084,200","$4,278,960","$6,563,925",,,"$7,974,000"
31559,2024,4107,Khris Middleton,,SF,32.0,12,NBA,MIL,55,1487.0,17.0,0.595,0.384,0.187,3.0,15.7,9.5,28.9,1.6,0.9,15.4,23.9,1.9,1.4,3.4,0.109,1.1,0.0,1.1,1.2,46,MIL,"$29,320,988","$31,666,667","$34,012,345",,,,"$60,987,655"
31560,2024,4855,Killian Hayes,,PG,22.0,4,NBA,DET,42,1008.0,10.5,0.474,0.261,0.177,1.2,12.2,6.6,27.8,1.7,1.7,14.3,15.1,0.0,0.7,0.7,0.032,-2.9,0.2,-2.7,-0.2,197,DET,"$7,413,955",,,,,,"$7,413,955"
31561,2024,4857,Kira Lewis Jr.,,PG,22.0,4,NBA,TOT,28,265.0,8.6,0.441,0.359,0.217,3.8,7.0,5.4,18.8,1.7,0.7,12.2,18.5,-0.2,0.2,0.0,-0.005,-4.4,-1.4,-5.8,-0.3,227,UTA,"$5,722,116",,,,,,"$5,722,116"
31562,2024,4857,Kira Lewis Jr.,,PG,22.0,4,NBA,NOP,15,144.0,5.7,0.387,0.385,0.212,3.1,7.6,5.4,16.2,1.7,0.7,12.3,19.6,-0.3,0.1,-0.1,-0.045,-6.4,-1.1,-7.5,-0.2,227,UTA,"$5,722,116",,,,,,"$5,722,116"
31563,2024,4857,Kira Lewis Jr.,,PG,22.0,4,NBA,TOR,1,2.0,-7.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.011,-22.1,-0.2,-22.3,0.0,227,UTA,"$5,722,116",,,,,,"$5,722,116"
31564,2024,4857,Kira Lewis Jr.,,PG,22.0,4,NBA,UTA,12,119.0,12.3,0.512,0.325,0.225,4.7,6.4,5.6,22.2,1.6,0.7,12.0,17.6,0.1,0.0,0.1,0.042,-1.6,-1.9,-3.5,0.0,227,UTA,"$5,722,116",,,,,,"$5,722,116"
31565,2024,4036,Klay Thompson,,SF,33.0,11,NBA,GSW,77,2284.0,13.9,0.576,0.611,0.121,1.7,10.2,6.0,11.2,1.1,1.4,8.9,24.2,1.8,1.7,3.6,0.075,1.1,-1.5,-0.4,0.9,12,GSW,"$43,219,440",,,,,,"$43,219,440"
31566,2024,5171,Kobe Brown,,PF,24.0,1,NBA,LAC,44,394.0,7.6,0.49,0.533,0.022,5.9,11.6,8.9,8.1,1.5,1.4,9.0,11.1,0.1,0.3,0.5,0.055,-4.0,0.2,-3.8,-0.2,342,LAC,"$2,413,320","$2,533,920","$2,654,880","$4,792,059",,,"$4,947,240"
31567,2024,5172,Kobe Bufkin,,SG,20.0,1,NBA,ATL,17,196.0,9.1,0.424,0.435,0.087,3.2,15.6,9.2,19.3,1.7,2.3,9.5,22.4,-0.3,0.1,-0.1,-0.031,-4.3,-0.2,-4.5,-0.1,270,ATL,"$4,094,280","$4,299,000","$4,503,720","$6,904,203",,,"$8,393,280"
31569,2024,4421,Kris Dunn,,PG,29.0,8,NBA,UTA,66,1249.0,12.8,0.546,0.355,0.102,4.4,12.2,8.3,27.1,2.6,2.0,19.5,13.6,1.1,0.9,2.0,0.076,-1.5,1.4,-0.1,0.6,329,UTA,"$2,586,665",,,,,,
31570,2024,5173,Kris Murray,,SF,23.0,1,NBA,POR,62,1348.0,9.0,0.481,0.5,0.153,6.7,12.3,9.3,8.4,1.9,1.4,12.3,14.1,-0.4,1.0,0.7,0.024,-3.5,-0.2,-3.6,-0.6,313,POR,"$2,847,480","$2,990,040","$3,132,000","$5,315,004",,,"$5,837,520"
31571,2024,4343,Kristaps Porziņģis,,C,28.0,8,NBA,BOS,57,1690.0,23.2,0.647,0.39,0.402,6.5,19.1,13.1,10.0,1.2,5.8,9.1,25.1,4.9,3.0,7.9,0.226,3.5,1.6,5.1,3.0,26,BOS,"$36,016,200","$29,268,293","$30,731,707",,,,"$96,016,200"
31572,2024,4271,Kyle Anderson,,PF,30.0,10,NBA,MIN,79,1782.0,12.7,0.513,0.111,0.316,4.0,13.0,8.7,25.0,2.0,2.3,15.6,14.5,1.4,3.1,4.5,0.121,-1.6,2.7,1.1,1.4,172,MIN,"$9,219,512",,,,,,"$9,219,512"
31573,2024,4534,Kyle Kuzma,,PF,28.0,7,NBA,WAS,70,2281.0,15.7,0.547,0.343,0.183,2.8,19.3,10.9,20.7,0.8,1.8,11.9,29.7,-1.0,1.1,0.2,0.004,0.5,-1.6,-1.1,0.5,55,WAS,"$25,568,182","$23,522,727","$21,477,272","$19,431,819",,,"$90,000,000"
31574,2024,3685,Kyle Lowry,,PG,37.0,18,NBA,TOT,60,1690.0,10.9,0.594,0.663,0.199,2.2,10.8,6.4,20.1,1.7,1.2,17.2,12.9,1.6,1.9,3.5,0.1,-1.9,0.9,-1.0,0.4,45,CHO,"$29,682,540",,,,,,"$29,682,540"
31575,2024,3685,Kyle Lowry,,PG,37.0,18,NBA,MIA,37,1037.0,10.9,0.582,0.665,0.174,2.7,11.5,7.0,19.5,1.9,1.4,16.9,13.5,0.8,1.4,2.2,0.1,-2.0,1.3,-0.8,0.3,45,CHO,"$29,682,540",,,,,,"$29,682,540"
31576,2024,3685,Kyle Lowry,,PG,37.0,18,NBA,PHI,23,653.0,11.0,0.615,0.659,0.244,1.5,9.6,5.5,21.1,1.5,0.8,17.6,12.0,0.8,0.6,1.4,0.102,-1.7,0.4,-1.3,0.1,45,CHO,"$29,682,540",,,,,,"$29,682,540"
31577,2024,4037,Kyrie Irving,,SG,31.0,13,NBA,DAL,58,2030.0,21.9,0.608,0.372,0.186,2.4,13.2,7.8,23.8,1.7,1.2,8.0,28.1,4.9,2.0,6.9,0.163,4.8,0.1,4.9,3.6,22,DAL,"$37,037,037","$40,000,000","$42,962,963",,,,"$77,037,037"
31578,2024,4859,LaMelo Ball,,PG,22.0,4,NBA,CHO,22,711.0,20.8,0.561,0.466,0.246,4.4,13.7,8.9,43.1,2.8,0.5,15.0,34.3,0.6,0.5,1.1,0.074,3.8,-0.5,3.3,1.0,147,CHO,"$10,900,635","$35,500,000","$38,340,000","$41,180,000","$44,020,000","$46,860,000","$216,800,635"
31579,2024,4858,Lamar Stevens,,PF,26.0,4,NBA,TOT,38,559.0,14.6,0.516,0.192,0.225,6.9,18.2,12.4,7.9,2.0,3.6,8.3,22.2,0.0,0.8,0.8,0.068,-2.2,-0.1,-2.2,0.0,389,MEM,"$2,419,706",,,,,,"$2,019,706"
31579,2024,4858,Lamar Stevens,,PF,26.0,4,NBA,TOT,38,559.0,14.6,0.516,0.192,0.225,6.9,18.2,12.4,7.9,2.0,3.6,8.3,22.2,0.0,0.8,0.8,0.068,-2.2,-0.1,-2.2,0.0,480,SAS,"$2,419,706",,,,,,"$400,000"
31580,2024,4858,Lamar Stevens,,PF,26.0,4,NBA,BOS,19,122.0,14.5,0.532,0.178,0.244,11.1,16.1,13.7,8.9,2.4,3.6,15.3,21.0,0.0,0.2,0.2,0.093,-2.9,0.9,-2.0,0.0,389,MEM,"$2,419,706",,,,,,"$2,019,706"
31580,2024,4858,Lamar Stevens,,PF,26.0,4,NBA,BOS,19,122.0,14.5,0.532,0.178,0.244,11.1,16.1,13.7,8.9,2.4,3.6,15.3,21.0,0.0,0.2,0.2,0.093,-2.9,0.9,-2.0,0.0,480,SAS,"$2,419,706",,,,,,"$400,000"
31581,2024,4858,Lamar Stevens,,PF,26.0,4,NBA,MEM,19,437.0,14.7,0.512,0.195,0.221,5.8,18.8,12.0,7.7,1.9,3.6,6.6,22.5,0.0,0.6,0.6,0.061,-2.0,-0.3,-2.3,0.0,389,MEM,"$2,419,706",,,,,,"$2,019,706"
31581,2024,4858,Lamar Stevens,,PF,26.0,4,NBA,MEM,19,437.0,14.7,0.512,0.195,0.221,5.8,18.8,12.0,7.7,1.9,3.6,6.6,22.5,0.0,0.6,0.6,0.061,-2.0,-0.3,-2.3,0.0,480,SAS,"$2,419,706",,,,,,"$400,000"
31582,2024,4652,Landry Shamet,,SG,26.0,6,NBA,WAS,46,726.0,10.5,0.556,0.573,0.168,2.3,6.9,4.6,10.2,1.6,1.1,9.3,18.8,0.1,0.2,0.3,0.022,-2.7,-1.3,-4.0,-0.4,156,WAS,"$10,250,000","$11,000,000","$11,750,000",,,,"$33,000,000"
31583,2024,4345,Larry Nance Jr.,,C,31.0,9,NBA,NOP,61,1216.0,14.9,0.653,0.27,0.253,8.7,19.3,14.1,12.1,2.5,1.5,15.5,11.3,2.1,1.9,4.1,0.16,-0.2,2.2,2.0,1.2,155,NOP,"$10,375,000","$11,205,000",,,,,"$21,580,000"
31584,2024,4535,Lauri Markkanen,,PF,26.0,7,NBA,UTA,55,1820.0,21.5,0.631,0.493,0.311,7.4,19.6,13.6,9.5,1.3,1.3,7.1,25.0,5.2,0.9,6.2,0.163,5.1,-1.5,3.6,2.6,95,UTA,"$17,259,999","$18,044,544",,,,,"$23,259,999"
31585,2024,3463,LeBron James,,PF,39.0,21,NBA,LAL,71,2504.0,23.7,0.63,0.286,0.318,2.8,19.3,11.5,37.5,1.7,1.3,14.5,29.2,5.7,2.8,8.5,0.164,5.5,0.9,6.5,5.4,5,LAL,"$47,607,350","$51,415,938",,,,,"$47,607,350"
31587,2024,5175,Leonard Miller,,SF,20.0,1,NBA,MIN,17,52.0,27.0,0.694,0.25,0.1,11.5,31.3,21.8,25.5,1.9,1.7,4.6,18.6,0.2,0.1,0.3,0.323,5.9,3.7,9.6,0.2,440,MIN,"$1,800,000","$1,891,857","$2,221,677","$2,406,205",,,"$3,691,857"
31590,2024,4981,Lindy Waters III,,SG,26.0,3,NBA,OKC,38,280.0,15.3,0.653,0.817,0.019,2.9,12.6,8.0,11.5,0.9,2.3,6.3,17.3,0.6,0.3,0.9,0.15,2.4,-0.5,1.9,0.3,471,OKC,"$766,095","$2,196,970",,,,,"$766,095"
31591,2024,4653,Lonnie Walker IV,,SG,25.0,6,NBA,BRK,58,1011.0,13.1,0.545,0.551,0.12,1.4,12.7,6.9,11.5,1.6,1.8,9.0,24.4,-0.1,0.9,0.8,0.038,-0.4,-1.0,-1.4,0.2,402,BRK,"$2,019,706",,,,,,"$2,019,706"
31592,2024,4754,Luguentz Dort,,SF,24.0,5,NBA,OKC,79,2246.0,11.1,0.593,0.603,0.236,3.8,10.0,7.0,6.3,1.5,1.9,9.3,15.4,2.0,2.5,4.6,0.097,-1.4,-0.2,-1.6,0.2,108,OKC,"$15,277,778","$16,500,000","$17,722,222","$17,722,222",,,"$49,500,000"
31593,2024,4654,Luka Dončić,,PG,24.0,6,NBA,DAL,70,2624.0,28.1,0.617,0.45,0.368,2.5,24.4,13.5,44.3,1.8,1.3,12.8,36.0,8.5,3.5,12.0,0.22,8.3,1.7,9.9,8.0,17,DAL,"$40,064,220","$43,031,940","$45,999,660","$48,967,380",,,"$129,095,820"
31595,2024,4755,Luka Šamanić,,PF,24.0,4,NBA,UTA,43,404.0,8.9,0.485,0.405,0.354,6.0,21.6,13.9,6.5,0.6,1.5,13.3,21.8,-0.4,0.2,-0.2,-0.029,-4.9,-2.9,-7.8,-0.6,368,UTA,"$2,066,585",,,,,,
31596,2024,4538,Luke Kennard,,SG,27.0,7,NBA,MEM,39,999.0,13.1,0.641,0.756,0.143,1.2,11.6,6.2,20.8,1.0,0.2,13.9,16.7,1.4,0.7,2.1,0.099,0.6,-0.9,-0.3,0.4,109,MEM,"$14,763,636","$14,763,636",,,,,"$14,763,636"
31597,2024,4539,Luke Kornet,,C,28.0,7,NBA,BOS,63,983.0,19.8,0.736,0.005,0.266,13.5,15.1,14.3,8.9,1.2,5.5,8.5,11.0,3.5,1.6,5.1,0.248,1.6,1.8,3.4,1.3,343,BOS,"$2,413,304",,,,,,
31598,2024,4860,Malachi Flynn,,PG,25.0,4,NBA,TOT,69,876.0,11.9,0.533,0.52,0.218,2.6,12.0,7.2,21.1,2.1,0.8,15.0,20.4,-0.1,0.6,0.5,0.029,-2.0,-0.2,-2.2,0.0,279,DET,"$3,873,025",,,,,,"$3,873,025"
31599,2024,4860,Malachi Flynn,,PG,25.0,4,NBA,TOR,31,474.0,10.1,0.535,0.584,0.161,3.0,12.3,7.5,20.3,1.8,1.1,18.4,16.2,0.0,0.3,0.2,0.025,-2.8,0.0,-2.7,-0.1,279,DET,"$3,873,025",,,,,,"$3,873,025"
31600,2024,4860,Malachi Flynn,,PG,25.0,4,NBA,NYK,14,60.0,12.5,0.557,0.565,0.478,0.0,11.3,5.6,14.1,0.8,0.0,9.7,22.2,0.1,0.0,0.1,0.093,-1.7,-0.9,-2.6,0.0,279,DET,"$3,873,025",,,,,,"$3,873,025"
31601,2024,4860,Malachi Flynn,,PG,25.0,4,NBA,DET,24,342.0,14.4,0.528,0.461,0.23,2.6,11.6,7.0,23.3,2.7,0.5,12.9,26.0,-0.1,0.3,0.2,0.023,-1.0,-0.3,-1.3,0.1,279,DET,"$3,873,025",,,,,,"$3,873,025"
31602,2024,5079,Malaki Branham,,PG,20.0,2,NBA,SAS,75,1594.0,8.7,0.526,0.427,0.1,1.9,8.2,5.0,14.0,0.8,0.4,12.2,19.8,-0.9,0.6,-0.3,-0.008,-3.4,-2.2,-5.6,-1.5,303,SAS,"$3,071,880","$3,217,920","$4,962,033",,,,"$6,289,800"
31603,2024,4424,Malcolm Brogdon,,PG,31.0,8,NBA,POR,39,1121.0,17.0,0.56,0.401,0.234,2.6,12.8,7.4,30.9,1.2,0.6,9.9,23.0,2.0,0.6,2.6,0.111,2.7,-0.7,2.0,1.1,65,POR,"$22,500,000","$22,500,000",,,,,"$45,000,000"
31605,2024,4426,Malik Beasley,,SG,27.0,8,NBA,MIL,79,2337.0,10.3,0.603,0.751,0.048,2.0,11.4,6.8,6.1,1.2,0.3,6.8,14.6,1.9,1.6,3.5,0.073,-1.0,-0.8,-1.8,0.1,387,MIL,"$2,019,706",,,,,,"$2,019,706"
31606,2024,4541,Malik Monk,,SG,25.0,7,NBA,SAC,72,1872.0,16.0,0.564,0.474,0.23,1.6,11.3,6.3,28.9,1.2,1.9,13.2,25.9,1.9,1.6,3.5,0.09,1.5,-1.0,0.6,1.2,158,SAC,"$9,945,830",,,,,,"$9,945,830"
31611,2024,5080,MarJon Beauchamp,,SF,23.0,2,NBA,MIL,48,608.0,9.7,0.592,0.452,0.169,4.1,13.6,8.9,6.7,1.0,1.0,13.2,14.6,0.2,0.5,0.7,0.056,-2.3,-0.9,-3.2,-0.2,325,MIL,"$2,609,400","$2,733,720","$4,781,276",,,,"$5,343,120"
31612,2024,4042,Marcus Morris,,PF,34.0,13,NBA,TOT,49,817.0,9.9,0.558,0.451,0.167,3.1,15.2,9.1,6.1,0.9,1.4,9.6,16.6,0.2,0.8,1.0,0.06,-2.5,-1.3,-3.8,-0.4,96,SAS,"$17,116,279",,,,,,"$17,116,279"
31613,2024,4042,Marcus Morris,,PF,34.0,13,NBA,PHI,37,637.0,10.5,0.559,0.439,0.176,3.1,16.1,9.4,5.7,1.0,1.6,7.9,16.3,0.3,0.6,1.0,0.073,-2.3,-1.1,-3.4,-0.2,96,SAS,"$17,116,279",,,,,,"$17,116,279"
31614,2024,4042,Marcus Morris,,PF,34.0,13,NBA,CLE,12,180.0,8.0,0.552,0.492,0.136,3.2,12.3,7.8,7.7,0.5,1.0,15.0,18.0,-0.1,0.2,0.1,0.015,-3.2,-1.9,-5.1,-0.1,96,SAS,"$17,116,279",,,,,,"$17,116,279"
31615,2024,5178,Marcus Sasser,,PG,23.0,1,NBA,DET,71,1351.0,11.8,0.542,0.469,0.129,0.9,9.6,5.2,25.4,1.6,0.8,14.3,19.9,0.3,0.6,0.9,0.033,-1.5,-1.1,-2.6,-0.2,324,DET,"$2,624,040","$2,755,080","$2,886,720","$5,198,983",,,"$5,379,120"
31616,2024,4275,Marcus Smart,,PG,29.0,10,NBA,MEM,20,605.0,11.8,0.552,0.565,0.236,1.0,8.9,4.8,22.7,3.3,0.8,19.2,22.9,-0.5,0.7,0.2,0.02,-3.3,0.9,-2.4,0.0,82,MEM,"$18,833,713","$20,210,284","$21,586,855",,,,"$60,630,852"
31617,2024,5081,Mark Williams,,C,22.0,2,NBA,CHO,19,508.0,22.5,0.675,0.0,0.424,16.3,24.6,20.4,6.8,1.6,3.7,8.7,17.1,1.6,0.5,2.1,0.198,1.6,-0.8,0.8,0.3,276,CHO,"$3,908,160","$4,094,280","$6,276,531",,,,"$8,002,440"
31618,2024,4544,Markelle Fultz,,PG,25.0,7,NBA,ORL,43,910.0,12.6,0.492,0.055,0.101,7.2,10.7,8.9,19.7,2.3,1.5,12.8,18.8,0.0,1.3,1.3,0.069,-2.6,1.2,-1.4,0.1,99,ORL,"$17,000,000",,,,,,"$2,000,000"
31619,2024,4043,Markieff Morris,,PF,34.0,13,NBA,DAL,26,216.0,6.6,0.467,0.618,0.088,2.0,17.6,9.9,9.4,1.1,1.2,14.5,16.4,-0.3,0.2,-0.1,-0.014,-4.0,-1.3,-5.3,-0.2,396,DAL,"$2,019,706",,,,,,"$2,019,706"
31624,2024,4656,Marvin Bagley III,,C,24.0,6,NBA,TOT,50,1053.0,19.4,0.629,0.056,0.309,13.1,19.2,16.1,8.1,0.9,2.6,11.3,21.0,2.0,0.7,2.7,0.122,1.0,-1.4,-0.4,0.4,122,WAS,"$12,500,000","$12,500,000",,,,,"$25,000,000"
31625,2024,4656,Marvin Bagley III,,C,24.0,6,NBA,DET,26,478.0,18.2,0.638,0.033,0.337,10.5,17.1,13.8,9.0,0.5,2.5,12.2,21.1,0.9,0.3,1.1,0.112,0.4,-1.6,-1.2,0.1,122,WAS,"$12,500,000","$12,500,000",,,,,"$25,000,000"
31626,2024,4656,Marvin Bagley III,,C,24.0,6,NBA,WAS,24,575.0,20.5,0.622,0.075,0.286,15.3,20.9,18.0,7.3,1.2,2.7,10.5,20.9,1.1,0.4,1.6,0.13,1.5,-1.2,0.3,0.3,122,WAS,"$12,500,000","$12,500,000",,,,,"$25,000,000"
31628,2024,4180,Mason Plumlee,,C,33.0,11,NBA,LAC,46,674.0,15.8,0.621,0.039,0.647,10.4,28.2,19.6,10.8,1.0,2.3,15.5,15.1,1.2,0.9,2.0,0.146,-1.1,0.4,-0.8,0.2,245,LAC,"$5,000,000",,,,,,"$5,000,000"
31629,2024,4760,Matisse Thybulle,,SF,26.0,5,NBA,POR,65,1487.0,10.4,0.537,0.729,0.091,2.1,8.5,5.1,8.3,3.8,3.0,10.8,10.6,0.4,1.8,2.2,0.072,-2.8,3.4,0.6,0.9,152,POR,"$10,500,000","$11,025,000","$11,550,000",,,,"$21,525,000"
31632,2024,5082,Max Christie,,SG,20.0,2,NBA,LAL,67,944.0,8.4,0.544,0.49,0.191,1.9,14.2,8.4,8.0,1.0,1.6,11.8,13.6,-0.1,0.8,0.7,0.036,-3.2,-0.4,-3.6,-0.4,452,LAL,"$1,719,864",,,,,,"$1,719,864"
31633,2024,4763,Max Strus,,SF,27.0,5,NBA,CLE,70,2239.0,11.7,0.553,0.658,0.133,3.4,13.5,8.5,17.3,1.4,1.2,12.7,17.4,1.2,2.6,3.9,0.083,-1.1,0.5,-0.6,0.8,111,CLE,"$14,487,684","$15,212,068","$15,936,452","$16,660,836",,,"$62,297,040"
31634,2024,4547,Maxi Kleber,,C,32.0,7,NBA,DAL,43,871.0,8.8,0.573,0.63,0.322,3.8,14.1,9.0,9.5,0.9,3.0,14.4,9.6,0.6,0.8,1.4,0.08,-2.3,1.0,-1.3,0.2,144,DAL,"$11,000,000","$11,000,000","$11,000,000",,,,"$33,000,000"
31635,2024,5181,Maxwell Lewis,,SF,21.0,1,NBA,LAL,34,103.0,-3.9,0.246,0.429,0.143,2.3,2.1,2.2,6.8,0.9,0.8,30.9,13.6,-0.5,0.0,-0.4,-0.195,-10.3,-3.2,-13.5,-0.3,463,LAL,"$1,119,563","$1,891,857","$2,221,677","$2,406,205",,,"$3,011,420"
31637,2024,4766,Michael Porter Jr.,,SF,25.0,5,NBA,DEN,81,2565.0,15.5,0.601,0.513,0.102,4.7,19.3,12.2,6.7,0.8,1.8,7.5,20.7,3.1,3.1,6.2,0.115,1.2,-1.2,0.1,1.3,35,DEN,"$33,386,850","$35,859,950","$38,333,050","$40,806,150",,,"$119,579,850"
